Quintero,Administración,Funcionarios Municipales,,323,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,80,"funcionarios, de los cuales el",53.75%,son hombres.,SI
Quirihue,Administración,Funcionarios Municipales,,290,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,41,"funcionarios, de los cuales el",63.41%,son hombres.,SI
Rancagua,Administración,Funcionarios Municipales,,713,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,348,"funcionarios, de los cuales el",60.34%,son hombres.,SI
Ránquil,Administración,Funcionarios Municipales,,268,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,18,"funcionarios, de los cuales el",50.00%,son hombres.,SI
Rauco,Administración,Funcionarios Municipales,,459,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,21,"funcionarios, de los cuales el",52.38%,son hombres.,SI
Recoleta,Administración,Funcionarios Municipales,,380,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,328,"funcionarios, de los cuales el",60.12%,son hombres.,SI
Renaico,Administración,Funcionarios Municipales,,249,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,36,"funcionarios, de los cuales el",52.78%,son hombres.,SI
Renca,Administración,Funcionarios Municipales,,954,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,137,"funcionarios, de los cuales el",48.18%,son hombres.,SI
Rengo,Administración,Funcionarios Municipales,,563,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,108,"funcionarios, de los cuales el",51.85%,son hombres.,SI
Requínoa,Administración,Funcionarios Municipales,,447,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,58,"funcionarios, de los cuales el",43.10%,son hombres.,SI
Retiro,Administración,Funcionarios Municipales,,335,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,52,"funcionarios, de los cuales el",48.08%,son hombres.,SI
Rinconada,Administración,Funcionarios Municipales,,348,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,23,"funcionarios, de los cuales el",47.83%,son hombres.,SI
Río Bueno,Administración,Funcionarios Municipales,,423,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,74,"funcionarios, de los cuales el",56.76%,son hombres.,SI
Río Claro,Administración,Funcionarios Municipales,,334,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,39,"funcionarios, de los cuales el",69.23%,son hombres.,SI
Río Hurtado,Administración,Funcionarios Municipales,,163,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,27,"funcionarios, de los cuales el",55.56%,son hombres.,SI
Río Ibáñez,Administración,Funcionarios Municipales,,150,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,14,"funcionarios, de los cuales el",50.00%,son hombres.,SI
Río Negro,Administración,Funcionarios Municipales,,451,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,29,"funcionarios, de los cuales el",65.52%,son hombres.,SI
Río Verde,Administración,Funcionarios Municipales,,34,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,11,"funcionarios, de los cuales el",81.82%,son hombres.,SI
Romeral,Administración,Funcionarios Municipales,,362,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,40,"funcionarios, de los cuales el",55.00%,son hombres.,SI
Saavedra,Administración,Funcionarios Municipales,,333,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,40,"funcionarios, de los cuales el",67.50%,son hombres.,SI
Sagrada Familia,Administración,Funcionarios Municipales,,364,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,51,"funcionarios, de los cuales el",50.98%,son hombres.,SI
Salamanca,Administración,Funcionarios Municipales,,395,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,65,"funcionarios, de los cuales el",58.46%,son hombres.,SI
San Antonio,Administración,Funcionarios Municipales,,420,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,236,"funcionarios, de los cuales el",49.58%,son hombres.,SI
San Bernardo,Administración,Funcionarios Municipales,,774,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,402,"funcionarios, de los cuales el",57.96%,son hombres.,SI
San Carlos,Administración,Funcionarios Municipales,,605,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,85,"funcionarios, de los cuales el",55.29%,son hombres.,SI
San Clemente,Administración,Funcionarios Municipales,,439,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,89,"funcionarios, de los cuales el",41.57%,son hombres.,SI
San Esteban,Administración,Funcionarios Municipales,,416,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,42,"funcionarios, de los cuales el",61.90%,son hombres.,SI
San Fabián,Administración,Funcionarios Municipales,,166,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,21,"funcionarios, de los cuales el",66.67%,son hombres.,SI
San Felipe,Administración,Funcionarios Municipales,,538,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,144,"funcionarios, de los cuales el",54.17%,son hombres.,SI
San Fernando,Administración,Funcionarios Municipales,,852,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,86,"funcionarios, de los cuales el",53.49%,son hombres.,SI
San Gregorio,Administración,Funcionarios Municipales,,52,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,14,"funcionarios, de los cuales el",50.00%,son hombres.,SI
San Ignacio,Administración,Funcionarios Municipales,,260,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,60,"funcionarios, de los cuales el",56.67%,son hombres.,SI
San Javier,Administración,Funcionarios Municipales,,367,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,111,"funcionarios, de los cuales el",48.65%,son hombres.,SI
San Joaquín,Administración,Funcionarios Municipales,,295,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,262,"funcionarios, de los cuales el",47.71%,son hombres.,SI
San José de Maipo,Administración,Funcionarios Municipales,,206,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,70,"funcionarios, de los cuales el",55.71%,son hombres.,SI
San Juan de la Costa,Administración,Funcionarios Municipales,,311,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,25,"funcionarios, de los cuales el",68.00%,son hombres.,SI
San Miguel,Administración,Funcionarios Municipales,,217,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,327,"funcionarios, de los cuales el",52.29%,son hombres.,SI
San Nicolás,Administración,Funcionarios Municipales,,438,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,23,"funcionarios, de los cuales el",69.57%,son hombres.,SI
San Pablo,Administración,Funcionarios Municipales,,269,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,33,"funcionarios, de los cuales el",57.58%,son hombres.,SI
San Pedro,Administración,Funcionarios Municipales,,366,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,22,"funcionarios, de los cuales el",45.45%,son hombres.,SI
San Pedro de Atacama,Administración,Funcionarios Municipales,,580,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,16,"funcionarios, de los cuales el",43.75%,son hombres.,SI
San Pedro de la Paz,Administración,Funcionarios Municipales,,787,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,124,"funcionarios, de los cuales el",53.23%,son hombres.,SI
San Rafael,Administración,Funcionarios Municipales,,352,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,24,"funcionarios, de los cuales el",54.17%,son hombres.,SI
San Ramón,Administración,Funcionarios Municipales,,283,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,297,"funcionarios, de los cuales el",47.28%,son hombres.,SI
San Rosendo,Administración,Funcionarios Municipales,,208,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,17,"funcionarios, de los cuales el",52.94%,son hombres.,SI
San Vicente,Administración,Funcionarios Municipales,,454,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,104,"funcionarios, de los cuales el",59.62%,son hombres.,SI
Santa Bárbara,Administración,Funcionarios Municipales,,380,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,39,"funcionarios, de los cuales el",46.15%,son hombres.,SI
Santa Cruz,Administración,Funcionarios Municipales,,556,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,66,"funcionarios, de los cuales el",57.58%,son hombres.,SI
Santa Juana,Administración,Funcionarios Municipales,,305,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,44,"funcionarios, de los cuales el",56.82%,son hombres.,SI
Santa María,Administración,Funcionarios Municipales,,429,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,34,"funcionarios, de los cuales el",50.00%,son hombres.,SI
Santiago,Administración,Funcionarios Municipales,,93,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,1762,"funcionarios, de los cuales el",71.11%,son hombres.,SI
Santo Domingo,Administración,Funcionarios Municipales,,131,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,69,"funcionarios, de los cuales el",71.01%,son hombres.,SI
Sierra Gorda,Administración,Funcionarios Municipales,,138,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,27,"funcionarios, de los cuales el",37.04%,son hombres.,SI
Talagante,Administración,Funcionarios Municipales,,583,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,133,"funcionarios, de los cuales el",60.90%,son hombres.,SI
Talca,Administración,Funcionarios Municipales,,698,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,353,"funcionarios, de los cuales el",57.51%,son hombres.,SI
Talcahuano,Administración,Funcionarios Municipales,,489,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,351,"funcionarios, de los cuales el",58.97%,son hombres.,SI
Taltal,Administración,Funcionarios Municipales,,354,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,30,"funcionarios, de los cuales el",50.00%,son hombres.,SI
Temuco,Administración,Funcionarios Municipales,,646,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,479,"funcionarios, de los cuales el",65.14%,son hombres.,SI
Teno,Administración,Funcionarios Municipales,,472,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,59,"funcionarios, de los cuales el",47.46%,son hombres.,SI
Teodoro Schmidt,Administración,Funcionarios Municipales,,427,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,37,"funcionarios, de los cuales el",45.95%,son hombres.,SI
Tierra Amarilla,Administración,Funcionarios Municipales,,309,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,45,"funcionarios, de los cuales el",55.56%,son hombres.,SI
Tiltil,Administración,Funcionarios Municipales,,273,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,60,"funcionarios, de los cuales el",66.67%,son hombres.,SI
Timaukel,Administración,Funcionarios Municipales,,68,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,12,"funcionarios, de los cuales el",58.33%,son hombres.,SI
Tirúa,Administración,Funcionarios Municipales,,443,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,25,"funcionarios, de los cuales el",64.00%,son hombres.,SI
Tocopilla,Administración,Funcionarios Municipales,,222,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,96,"funcionarios, de los cuales el",63.54%,son hombres.,SI
Toltén,Administración,Funcionarios Municipales,,242,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,42,"funcionarios, de los cuales el",52.38%,son hombres.,SI
Tomé,Administración,Funcionarios Municipales,,390,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,144,"funcionarios, de los cuales el",59.72%,son hombres.,SI
Torres del Payne,Administración,Funcionarios Municipales,,86,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,13,"funcionarios, de los cuales el",46.15%,son hombres.,SI
Tortel,Administración,Funcionarios Municipales,,91,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,7,"funcionarios, de los cuales el",28.57%,son hombres.,SI
Traiguén,Administración,Funcionarios Municipales,,305,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,59,"funcionarios, de los cuales el",54.24%,son hombres.,SI
Trehuaco,Administración,Funcionarios Municipales,,133,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,37,"funcionarios, de los cuales el",62.16%,son hombres.,SI
Tucapel,Administración,Funcionarios Municipales,,288,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,47,"funcionarios, de los cuales el",61.70%,son hombres.,SI
Valdivia,Administración,Funcionarios Municipales,,601,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,269,"funcionarios, de los cuales el",68.40%,son hombres.,SI
Vallenar,Administración,Funcionarios Municipales,,381,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,122,"funcionarios, de los cuales el",49.18%,son hombres.,SI
Valparaíso,Administración,Funcionarios Municipales,,347,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,781,"funcionarios, de los cuales el",67.73%,son hombres.,SI
Vichuquén,Administración,Funcionarios Municipales,,198,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,25,"funcionarios, de los cuales el",52.00%,son hombres.,SI
Victoria,Administración,Funcionarios Municipales,,342,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,96,"funcionarios, de los cuales el",63.54%,son hombres.,SI
Vicuña,Administración,Funcionarios Municipales,,354,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,75,"funcionarios, de los cuales el",65.75%,son hombres.,SI
Vilcún,Administración,Funcionarios Municipales,,544,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,44,"funcionarios, de los cuales el",68.18%,son hombres.,SI
Villa Alegre,Administración,Funcionarios Municipales,,332,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,44,"funcionarios, de los cuales el",43.18%,son hombres.,SI
Villa Alemana,Administración,Funcionarios Municipales,,698,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,189,"funcionarios, de los cuales el",63.49%,son hombres.,SI
Villarrica,Administración,Funcionarios Municipales,,546,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,107,"funcionarios, de los cuales el",58.88%,son hombres.,SI
Viña del Mar,Administración,Funcionarios Municipales,,330,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,880,"funcionarios, de los cuales el",58.82%,son hombres.,SI
Vitacura,Administración,Funcionarios Municipales,,206,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,387,"funcionarios, de los cuales el",54.03%,son hombres.,SI
Yerbas Buenas,Administración,Funcionarios Municipales,,323,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,53,"funcionarios, de los cuales el",52.83%,son hombres.,SI
Yumbel,Administración,Funcionarios Municipales,,325,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,63,"funcionarios, de los cuales el",65.08%,son hombres.,SI
Yungay,Administración,Funcionarios Municipales,,440,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,42,"funcionarios, de los cuales el",52.38%,son hombres.,SI
Zapallar,Administración,Funcionarios Municipales,,167,habitantes hay por cada funcionario municipal. El promedio nacional es de 420 habitantes por cada funcionario.,,,En el municipio trabajan,43,"funcionarios, de los cuales el",65.12%,son hombres.,SI
Algarrobo,Administración,Personal Profesional de la Municipalidad,,11.11%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",329,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Alhué,Administración,Personal Profesional de la Municipalidad,,41.18%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",22,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Alto Bío Bío,Administración,Personal Profesional de la Municipalidad,,26.47%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",144,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Alto del Carmen,Administración,Personal Profesional de la Municipalidad,,35.29%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",42,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Alto Hospicio,Administración,Personal Profesional de la Municipalidad,,30.12%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",84,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Ancud,Administración,Personal Profesional de la Municipalidad,,20.65%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",249,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Andacollo,Administración,Personal Profesional de la Municipalidad,,23.08%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",200,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Angol,Administración,Personal Profesional de la Municipalidad,,21.43%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",228,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Antofagasta,Administración,Personal Profesional de la Municipalidad,,16.74%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",293,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Antuco,Administración,Personal Profesional de la Municipalidad,,31.82%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",67,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Arauco,Administración,Personal Profesional de la Municipalidad,,21.33%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",234,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Arica,Administración,Personal Profesional de la Municipalidad,,13.02%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",322,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Aysén,Administración,Personal Profesional de la Municipalidad,,14.93%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",311,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Buin,Administración,Personal Profesional de la Municipalidad,,25.52%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",162,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Bulnes,Administración,Personal Profesional de la Municipalidad,,26.98%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",138,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Cabildo,Administración,Personal Profesional de la Municipalidad,,27.27%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",128,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Cabo de Hornos,Administración,Personal Profesional de la Municipalidad,,50%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",12,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Cabrero,Administración,Personal Profesional de la Municipalidad,,17.74%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",283,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Calama,Administración,Personal Profesional de la Municipalidad,,23.79%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",187,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Calbuco,Administración,Personal Profesional de la Municipalidad,,20.59%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",250,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Caldera,Administración,Personal Profesional de la Municipalidad,,20.45%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",254,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Calera de Tango,Administración,Personal Profesional de la Municipalidad,,36.36%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",35,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Calle Larga,Administración,Personal Profesional de la Municipalidad,,26.19%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",148,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Camarones,Administración,Personal Profesional de la Municipalidad,,29.41%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",92,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Camiña,Administración,Personal Profesional de la Municipalidad,,42.86%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",18,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Canela,Administración,Personal Profesional de la Municipalidad,,0%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",342,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Cañete,Administración,Personal Profesional de la Municipalidad,,20%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",262,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Carahue,Administración,Personal Profesional de la Municipalidad,,25.86%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",154,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Cartagena,Administración,Personal Profesional de la Municipalidad,,15.15%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",309,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Casablanca,Administración,Personal Profesional de la Municipalidad,,100%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",1,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Castro,Administración,Personal Profesional de la Municipalidad,,24.72%,"de los funcionarios municipales son profesionales, ",más ,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",177,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Catemu,Administración,Personal Profesional de la Municipalidad,,22.50%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",214,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Cauquenes,Administración,Personal Profesional de la Municipalidad,,23.60%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",193,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
Cerrillos,Administración,Personal Profesional de la Municipalidad,,14.29%,"de los funcionarios municipales son profesionales, ",menos,"que el promedio nacional de 24,3%.","En el Ranking, la comuna se ubica en el lugar",315,", siendo la comuna 1 la más profesionalizada, y la 344 la menos.",,,NO
